transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,merchant_name,merchant_category,location_country,location_city,is_flagged
f7dcda16-8583-4424,cfe4c56d-4a07-423e,2022-10-24 09:25:13,4903.12,AED,deposit,telephone,ASOS,Home & Garden,UAE,Abu Dhabi,False
3a88c6ce-6de3-4224,3a085cb7-ade9-4674,2023-01-18 06:47:48,7958.09,GBP,payment,mobile,Allegro,Electronics,United Kingdom,Bristol,False
5ee8fab1-0d4f-4039,94d01344-de98-4c85,2022-09-20 23:05:59,1078.31,AED,withdrawal,in-branch,Uniqlo,Sports & Outdoors,UAE,Al Ain,False
1d26d818-a39f-461e,02835640-a897-40e2,2023-01-16 04:01:53,9929.76,JPY,payment,ATM,Mediamarkt,Home & Garden,Japan,Sapporo,False
3746fc7b-453e-45b3,cea80d65-7b45-4754,2024-07-10 02:21:34,7338.14,AED,refund,mobile,Saturn,Fashion,UAE,Al Ain,False
a14a737b-0391-429b,cde55783-bee3-4273,2024-04-15 21:03:49,1909.43,GBP,withdrawal,in-branch,Uniqlo,Sports & Outdoors,United Kingdom,Cardiff,False
8cb7e5bd-dda4-47a1,c1446953-7b24-4763,2024-03-18 18:57:40,5076.14,QAR,refund,mobile,Zalando,Sports & Outdoors,Qatar,Al Khor,False
f05f3716-af71-4d3c,739e169a-c02a-4a8d,2022-11-01 22:18:45,5568.32,INR,payment,mobile,eBay,Health & Beauty,India,Ahmedabad,False
d2f69244-fbe7-4c3c,91926677-a13a-43c0,2024-05-28 23:50:14,9381.16,JPY,transfer,telephone,ASOS,Fashion,Japan,Sapporo,False
8e90a4fc-8fa9-4d79,9369340d-f7c9-40f1,2023-09-25 17:33:03,8335.72,AED,payment,mobile,Saturn,Home & Garden,UAE,Sharjah,False
5d78e81e-04a0-45c8,ce43a0f8-a102-42a5,2024-02-18 04:06:56,4803.54,INR,refund,online,Target,Sports & Outdoors,India,Pune,False
971c366c-279e-4477,7d499248-0e7a-451e,2022-11-25 20:52:57,2400.48,GBP,purchase,in-branch,BigBasket,Electronics,United Kingdom,Leeds,True
fd530c11-d680-431d,659e9ef8-a934-45a3,2022-12-14 22:16:07,443.75,GBP,purchase,mail,Target,Electronics,United Kingdom,Sheffield,False
293569ab-b112-4eda,19d6c806-2e35-4337,2024-05-04 05:06:20,1809.45,AED,payment,telephone,Target,Electronics,UAE,Ajman,False
64936137-b1c7-4530,ab98189d-234e-4cfe,2023-05-28 18:44:45,5239.74,GBP,transfer,mail,ASOS,Fashion,United Kingdom,Sheffield,False
c7a17cce-19b9-4d94,d29cfa6e-4c18-41eb,2024-03-05 09:27:24,1963.74,JPY,payment,mobile,Uniqlo,Fashion,Japan,Osaka,False
3185c8b9-52ae-41b9,b6005ec5-d0e9-4f9f,2024-07-10 16:47:57,5737.11,GBP,transfer,ATM,Uniqlo,Home & Garden,United Kingdom,Leeds,False
c7b5c0e8-9a8d-415b,edb8f128-1294-47d0,2023-02-19 18:15:53,9883.28,EUR,payment,mail,eBay,Fashion,Germany,Dresden,True
e4d1d837-bed3-4cca,ed30e367-12da-4691,2023-10-18 18:22:01,1900.73,AED,purchase,ATM,Mediamarkt,Electronics,UAE,Ajman,True
e6eb3279-4089-42d0,2276a2b8-63c9-46cf,2023-10-05 16:17:58,9567.24,INR,purchase,online,Uniqlo,Health & Beauty,India,Pune,False
7eafe5ce-1854-49df,ab98189d-234e-4cfe,2022-10-01 12:21:44,1667.38,GBP,payment,mobile,Uniqlo,Electronics,United Kingdom,Edinburgh,False
53381e2a-a337-4457,d9d16eb6-47f7-4d6c,2023-10-13 18:19:14,4014.92,JPY,transfer,mail,Temu,Sports & Outdoors,Japan,Fukuoka,False
bba8be27-e524-485d,e1d5bc2d-2044-42dc,2023-06-16 03:43:18,8530.81,INR,deposit,mobile,Temu,Home & Garden,India,Ahmedabad,False
ce652657-2240-432d,5c1a2f04-1285-4788,2023-01-09 23:09:24,4325.53,QAR,payment,online,Zalando,Home & Garden,Qatar,Al Wakrah,False
3dfe25be-d1a5-4a0d,508f2b08-407c-463c,2023-02-27 18:30:39,4567.07,USD,refund,in-branch,Rakuten,Fashion,United States,Miami,False
0595bef4-f680-43ad,a9c3a3f2-c2a4-45a6,2022-11-24 08:27:46,7883.29,EUR,payment,in-branch,BigBasket,Health & Beauty,Germany,Düsseldorf,False
ce7813c2-bd3e-4c2e,de7943a2-ed1a-4179,2022-11-15 13:55:04,5724.3,EUR,withdrawal,mail,Lazada,Sports & Outdoors,Germany,Nuremberg,False
d66e0835-7270-4b8a,ee76b85d-2727-4344,2023-07-07 02:38:53,3661.61,JPY,withdrawal,in-branch,Mediamarkt,Fashion,Japan,Fukuoka,False
1f3ce287-e7c1-4fa5,4222951d-81fc-4c92,2023-08-19 00:32:15,7437.28,USD,deposit,online,eBay,Electronics,United States,Dallas,False
f4cb80d9-4884-41a0,a4780ba7-aaf6-455c,2022-12-17 10:58:39,2947.21,USD,refund,online,Lazada,Electronics,United States,Boston,False
146a1559-03d9-46ef,ad4aa76d-d2a8-43ab,2023-01-16 15:33:11,6459.48,USD,withdrawal,online,ASOS,Sports & Outdoors,United States,San Francisco,False
4b87045c-7273-40fb,259f5ff5-8086-46f5,2022-12-22 10:36:48,4064.06,EUR,refund,mail,eBay,Sports & Outdoors,Germany,Nuremberg,True
317b1741-9105-4644,b5f76f8d-e9dc-4bb4,2023-12-22 12:34:31,9051.19,JPY,purchase,telephone,Mediamarkt,Home & Garden,Japan,Osaka,False
7d0a88cd-ff77-4dd6,c7369e61-358a-453e,2023-05-31 14:42:46,7199.16,JPY,withdrawal,online,Rakuten,Fashion,Japan,Sapporo,False
e7be9cd6-c2b0-446f,8fc032ea-8bb9-4006,2023-12-28 14:28:37,8516.53,GBP,withdrawal,online,eBay,Home & Garden,United Kingdom,Bristol,False
d0539a52-1511-4a8a,02feefb5-06cc-47de,2022-08-26 06:24:52,3.35,QAR,transfer,telephone,Lazada,Health & Beauty,Qatar,Al Khor,False
4a0c9131-42e5-47a3,4bcce9f4-b7e5-44d5,2022-09-09 02:58:44,3201.35,JPY,refund,mail,Saturn,Fashion,Japan,Osaka,False
ca183df1-f88f-4eae,3a7bd6e4-ab48-45f1,2023-03-12 16:04:31,1304.78,GBP,refund,in-branch,Saturn,Electronics,United Kingdom,Cardiff,False
a6fa1e6f-cda2-4f2e,4077aff9-6dd0-4704,2023-04-02 14:42:29,6782.59,USD,purchase,online,Zalando,Health & Beauty,United States,Dallas,False
e6a8a30d-3b07-4278,17269a53-02b8-4914,2023-12-03 18:30:03,5680.05,AED,transfer,in-branch,Lazada,Electronics,UAE,Ajman,False
34c3f71d-88a7-4211,f6902723-6e1a-49d9,2024-03-01 12:12:19,5541.92,AED,payment,mail,Allegro,Health & Beauty,UAE,Abu Dhabi,False
c1d3045f-c6f7-43c3,21cecd0d-2ee1-4952,2023-01-30 23:01:00,1525.07,QAR,deposit,telephone,Target,Electronics,Qatar,Doha,False
5cb5ba55-cbc2-4f98,d6e60fa7-9bb3-4900,2024-01-25 02:22:59,2437.12,JPY,purchase,telephone,Lazada,Fashion,Japan,Nagoya,False
b673c5e8-e995-4552,185c63a8-8c14-4115,2024-02-07 11:58:47,3910.67,USD,purchase,mobile,Temu,Sports & Outdoors,United States,Seattle,False
b9149c94-a2da-435e,3c6a93e9-8f2c-40d0,2023-08-06 19:14:11,3614.24,JPY,transfer,in-branch,Saturn,Electronics,Japan,Fukuoka,False
ebbcbe41-608b-4f01,703136ff-0942-49bc,2023-01-17 04:57:58,2312.6,INR,withdrawal,in-branch,Mediamarkt,Health & Beauty,India,Ahmedabad,False
9e91dbaa-fdfc-45f2,14d363ed-827b-46a0,2023-09-18 07:32:41,8873.33,QAR,transfer,ATM,Temu,Sports & Outdoors,Qatar,Al Rayyan,False
0ca61256-a8bc-42e2,f87bcbd2-19c5-4aa8,2024-08-10 16:51:08,2498.21,AED,payment,ATM,Lazada,Fashion,UAE,Dubai,False
253b63d4-0eae-4816,b04be484-2aa9-426b,2023-08-11 10:17:26,8302.8,EUR,withdrawal,mobile,ASOS,Health & Beauty,Germany,Leipzig,False
851b9875-6e9d-4ff6,98855b2b-82ec-4619,2022-09-06 03:52:30,4431.36,QAR,payment,in-branch,Mediamarkt,Health & Beauty,Qatar,Umm Salal,False
7ce7a5a8-a027-4236,02fb312d-4f7c-491c,2022-10-21 15:56:18,4226.1,QAR,transfer,telephone,ASOS,Fashion,Qatar,Al Khor,False
7ed066f4-421d-449b,e69fe279-311d-4fe1,2023-08-19 04:41:27,9345.38,JPY,payment,ATM,Allegro,Sports & Outdoors,Japan,Tokyo,False
af9b80c9-6eed-4c79,e9dfe869-2858-47f8,2024-01-03 15:25:39,7535.39,GBP,purchase,mail,Temu,Health & Beauty,United Kingdom,Cardiff,False
8caf683a-dd79-4be4,51a89970-eb12-44ec,2023-01-21 18:41:44,4415.3,INR,payment,mobile,Rakuten,Fashion,India,Lucknow,False
7b21aca9-7591-4762,9599aa56-4a79-4582,2024-03-14 07:49:58,8407.55,EUR,transfer,telephone,Lazada,Fashion,Germany,Leipzig,False
8fdc6157-4a92-4171,f45f5a22-9568-4c99,2024-03-22 11:23:14,3526.43,GBP,purchase,ATM,Rakuten,Health & Beauty,United Kingdom,Sheffield,False
e3d05a92-fd17-4065,86f1550f-c06d-44e4,2022-12-07 12:07:35,8174.4,INR,payment,online,Allegro,Home & Garden,India,Pune,False
317189a7-1012-497e,c650bdd7-40cc-424d,2024-04-30 09:14:26,6571.6,GBP,refund,in-branch,Temu,Fashion,United Kingdom,Leeds,False
d7004dbb-902f-411e,5fbb0aa0-0f6c-4073,2023-08-28 11:26:54,7193.88,JPY,payment,telephone,ASOS,Health & Beauty,Japan,Nagoya,False
3f80e3fe-48c4-424e,d082b535-91b1-432b,2024-04-08 14:27:08,9777.5,EUR,purchase,mail,Lazada,Sports & Outdoors,Germany,Leipzig,False
0659b8b9-0837-45dd,f8e96d9c-ae08-4d72,2023-08-27 06:17:20,8651.15,QAR,refund,mobile,Target,Electronics,Qatar,Doha,True
4cce9aef-9683-44f3,35e9cff7-b528-41f5,2023-10-09 07:35:41,5703.14,GBP,refund,telephone,Rakuten,Home & Garden,United Kingdom,Bristol,False
288ed8e2-1ea5-42a3,fa4d32cf-af9b-4498,2024-02-17 16:40:59,9200.24,INR,transfer,online,Target,Electronics,India,Lucknow,False
9d0b2f32-2dad-42fa,d96c1157-74ac-4357,2022-10-09 05:37:37,3253.59,GBP,deposit,mobile,Allegro,Home & Garden,United Kingdom,Bristol,False
8e8c5348-49e5-4b5e,a068467b-eafd-4619,2023-03-29 21:38:39,8659.2,USD,deposit,in-branch,BigBasket,Home & Garden,United States,San Francisco,False
a2851741-f1f3-4405,b99ccaa5-6a81-42ea,2024-04-10 10:08:18,474.35,AED,deposit,mail,Zalando,Home & Garden,UAE,Sharjah,False
5c58fcd8-ab44-4ccd,7b63ec53-08ce-465a,2024-07-24 17:56:08,1276.31,AED,withdrawal,telephone,Saturn,Electronics,UAE,Ajman,False
46db5011-092e-4d3d,7e60eed2-e659-42ca,2024-02-21 12:36:02,9723.31,INR,purchase,in-branch,Rakuten,Fashion,India,Ahmedabad,False
135c6c31-0508-4ee0,d4ed0cb5-21d4-40f8,2022-12-12 11:47:21,3462.74,INR,refund,in-branch,ASOS,Sports & Outdoors,India,Pune,False
64ca4e26-3995-4fbf,0bc5636a-e575-4ab7,2023-11-11 02:21:46,4535.88,GBP,purchase,mobile,Saturn,Sports & Outdoors,United Kingdom,Leeds,False
95e81463-33b9-4d4c,774b30be-1d22-4c5e,2023-07-04 04:35:07,8011.25,EUR,payment,mobile,eBay,Fashion,Germany,Düsseldorf,False
551f06c0-fcac-4910,e4402130-00f7-46c8,2023-04-02 20:16:17,8593.68,INR,transfer,ATM,Saturn,Sports & Outdoors,India,Lucknow,False
bc556d3f-d46c-4a1b,dacc1f8b-8ae7-450d,2024-07-14 14:08:19,3681.46,USD,transfer,ATM,Uniqlo,Health & Beauty,United States,Seattle,False
6958a7f4-71b0-45a7,01cabc6d-6a38-4d20,2024-01-12 14:46:36,3123.32,GBP,payment,in-branch,Uniqlo,Electronics,United Kingdom,Sheffield,False
6db9b819-2a61-4992,2512b29c-a498-4770,2023-03-30 16:02:09,8181.47,USD,deposit,online,Zalando,Home & Garden,United States,Seattle,False
edd03430-d12d-494d,ee81376e-6146-420b,2024-06-24 12:56:36,8882.41,EUR,payment,mobile,Mediamarkt,Sports & Outdoors,Germany,Stuttgart,False
ae7b9e65-3919-43ec,8d6febbf-aa2d-403e,2023-10-20 11:32:55,6578.66,JPY,refund,telephone,Rakuten,Health & Beauty,Japan,Sapporo,False
827524fa-de1e-4f94,6f1a6fa0-8b86-4bbb,2022-11-04 11:20:35,2756.53,JPY,deposit,online,eBay,Fashion,Japan,Fukuoka,False
5ff345af-456c-4818,b217513c-93ac-455d,2024-01-04 08:59:33,6619.13,INR,purchase,mobile,eBay,Fashion,India,Jaipur,False
b624ba8f-bd7e-4861,d58e2ea2-e6fc-4da1,2023-10-10 03:56:30,3039.24,AED,transfer,telephone,Target,Health & Beauty,UAE,Abu Dhabi,True
53291ffb-dc70-4fbd,2c9eb760-a87a-4480,2023-09-13 16:24:30,9996.3,JPY,refund,online,Zalando,Home & Garden,Japan,Sapporo,False
88b348a4-efbb-416f,7afcca53-7ff4-4d12,2024-07-11 11:54:03,3318.58,JPY,purchase,mail,BigBasket,Electronics,Japan,Sapporo,False
6310c10b-ee71-4380,a46a30a9-4df9-462a,2024-02-18 08:09:35,6103.18,EUR,withdrawal,mobile,ASOS,Electronics,Germany,Leipzig,False
0d684ba1-6c9e-4732,ed983eb8-33f7-48fa,2023-02-25 08:03:17,5527.75,JPY,transfer,in-branch,Uniqlo,Health & Beauty,Japan,Sapporo,False
1ed7aa55-c042-4752,314dd6c9-3530-4eaf,2023-08-16 08:44:09,6582.33,GBP,payment,online,Saturn,Health & Beauty,United Kingdom,Edinburgh,False
966358a3-0c0a-4209,9599aa56-4a79-4582,2023-07-06 17:19:28,6080.99,EUR,transfer,mobile,Allegro,Electronics,Germany,Düsseldorf,False
e63d88be-10c3-4191,6abc2294-efd9-4cf6,2023-02-05 16:35:39,6414.13,USD,purchase,telephone,Allegro,Health & Beauty,United States,Seattle,False
5d7d10de-9c54-411c,32c7eb8a-8539-4210,2023-12-17 19:25:25,8244.74,INR,purchase,mail,Uniqlo,Fashion,India,Kolkata,False
282c5730-84e1-4958,03801c6c-1aa1-4c49,2022-11-02 00:25:47,4052.67,AED,withdrawal,mail,Saturn,Home & Garden,UAE,Al Ain,False
83086498-6e93-4aa4,edb8f128-1294-47d0,2024-06-16 10:06:16,113.43,EUR,purchase,telephone,Allegro,Electronics,Germany,Düsseldorf,False
533a2fe8-3c5d-44a7,8fc032ea-8bb9-4006,2022-08-17 18:10:14,4626.67,GBP,withdrawal,in-branch,Target,Home & Garden,United Kingdom,Edinburgh,False
ef5411e1-f9c1-4b0e,1ab6898c-a2d0-428d,2023-10-30 13:55:56,5234.04,AED,transfer,mail,Mediamarkt,Electronics,UAE,Abu Dhabi,False
6e2d9889-0221-4cf3,48864c73-a556-4f10,2024-01-21 21:48:07,1894.42,EUR,refund,mail,Target,Sports & Outdoors,Germany,Düsseldorf,False
9ffd430f-2508-4cb9,156175bc-a85b-4fc1,2023-10-18 14:22:23,5683.85,GBP,deposit,in-branch,Zalando,Sports & Outdoors,United Kingdom,Leeds,False
c39c571c-e112-4a20,5c1a2f04-1285-4788,2023-11-10 05:38:52,8466.03,QAR,payment,in-branch,eBay,Home & Garden,Qatar,Al Khor,True
944601b2-c61e-402d,3c486e2b-2f1b-4191,2023-08-18 15:55:35,877.04,USD,withdrawal,mobile,eBay,Electronics,United States,San Francisco,False
494e5884-8a19-4290,51e2fe90-0133-432a,2022-09-06 15:46:02,4895.34,GBP,refund,mail,ASOS,Electronics,United Kingdom,Cardiff,False
20b6aa7e-28de-4d65,2068e19e-bccd-4c8a,2023-11-16 01:48:37,4054.19,JPY,deposit,mobile,ASOS,Fashion,Japan,Fukuoka,False
631846fc-2bdd-48b8,9268ff51-c07d-48be,2023-12-11 03:17:19,9772.34,GBP,payment,mail,ASOS,Health & Beauty,United Kingdom,Bristol,False
dc98c3ae-6662-494c,91ad83e2-ed30-424a,2024-08-10 10:28:15,543.65,JPY,purchase,in-branch,Target,Health & Beauty,Japan,Nagoya,False
965fdb4b-6e2f-4d92,c5fb3026-9b01-4ba3,2024-06-02 19:41:02,3631.55,GBP,deposit,ATM,Allegro,Home & Garden,United Kingdom,Cardiff,False
0f56663d-5843-4aaf,ee81376e-6146-420b,2024-07-26 07:05:22,4468.49,EUR,purchase,ATM,ASOS,Fashion,Germany,Nuremberg,False
4c9cc97a-5c74-4d43,156175bc-a85b-4fc1,2023-09-13 23:07:39,5476.44,GBP,withdrawal,mail,Temu,Home & Garden,United Kingdom,Edinburgh,False
de50a4b6-5f40-4df8,5de45625-63c2-4fc8,2022-12-27 04:39:29,465.22,GBP,refund,ATM,eBay,Health & Beauty,United Kingdom,Edinburgh,False
83009d06-393a-402d,2da3e4d5-fa5e-4eef,2023-04-24 21:35:41,776.88,INR,withdrawal,mail,Allegro,Electronics,India,Ahmedabad,False
ba11c424-589e-4716,74abe2df-ed02-4c29,2022-09-02 21:24:28,4737.81,EUR,refund,in-branch,Allegro,Sports & Outdoors,Germany,Leipzig,False
1844dc6d-5907-4bc6,5c47785e-a0e9-4fb1,2023-09-26 17:31:19,7828.48,EUR,transfer,ATM,Mediamarkt,Electronics,Germany,Dresden,False
e535fda6-523b-413d,2bed1c89-eca2-4496,2024-01-20 20:25:17,9943.4,EUR,transfer,online,BigBasket,Sports & Outdoors,Germany,Dresden,False
e852cc66-48c1-4a2b,63dd0971-d350-4c06,2023-01-11 07:49:08,2566.37,USD,purchase,online,Target,Electronics,United States,Seattle,False
1367a22b-a861-453d,ecde51c8-1462-49e1,2024-07-18 04:14:57,8314.73,AED,deposit,mail,Saturn,Health & Beauty,UAE,Dubai,False
e3b6c5e3-055e-4ae1,498f6ea2-722c-406f,2023-11-08 07:36:14,4526.33,JPY,refund,telephone,Rakuten,Home & Garden,Japan,Sapporo,False
d915e3a1-1427-45d6,90323bd6-cddb-4ec6,2024-05-28 11:15:04,6716.51,QAR,payment,telephone,Target,Electronics,Qatar,Al Wakrah,False
7075bc8d-3281-4633,e5b99de9-959d-4ed1,2024-07-16 13:09:17,3526.87,EUR,purchase,ATM,Rakuten,Home & Garden,Germany,Stuttgart,False
d556853a-69f2-46d2,8ef0398d-5242-4e23,2022-10-11 03:19:00,3650.46,QAR,deposit,in-branch,Lazada,Electronics,Qatar,Doha,False
c849f952-3b41-4dfe,390f01d9-40d5-4a5a,2023-03-17 11:58:44,4611.09,AED,payment,mobile,BigBasket,Health & Beauty,UAE,Ajman,False
de7da3bc-67fd-40c8,6097db27-6d75-4a62,2024-05-07 20:38:25,8642.89,INR,payment,ATM,Saturn,Electronics,India,Jaipur,False
8b06e362-b145-4beb,12ef17ad-c5f4-4a27,2023-02-02 23:38:17,7154.47,USD,purchase,ATM,eBay,Sports & Outdoors,United States,Seattle,False
5b46e6dc-96bb-4f67,19f5c360-9f29-42de,2023-04-18 08:59:48,19.8,INR,purchase,mobile,Target,Home & Garden,India,Kolkata,False
723146b7-3b87-420f,933ee882-3c89-4a57,2022-11-02 12:01:59,6767.64,GBP,purchase,ATM,Rakuten,Health & Beauty,United Kingdom,Leeds,False
0532c79d-7ad6-47cc,2ab41600-e894-4c04,2024-08-06 06:54:15,8942.95,USD,deposit,telephone,Allegro,Sports & Outdoors,United States,Dallas,False
a625f5da-b5b1-43f4,4726f945-9cf3-439a,2024-03-25 08:27:16,6710.17,QAR,payment,ATM,Zalando,Fashion,Qatar,Umm Salal,False
53a9b116-eff9-47b1,a0658ebb-196a-4197,2023-11-13 10:14:52,5199.59,USD,deposit,mobile,Rakuten,Sports & Outdoors,United States,Seattle,False
74105585-da38-40e8,c27d7b5d-e29c-4323,2023-12-02 10:11:19,6874.79,AED,payment,in-branch,Saturn,Home & Garden,UAE,Al Ain,True
ee01c26a-5e10-4b3f,4286b26e-a87e-4296,2023-03-12 19:35:07,5879.34,JPY,deposit,mail,eBay,Health & Beauty,Japan,Fukuoka,False
e2c24320-2b42-4ccb,ad4aa76d-d2a8-43ab,2024-03-03 14:42:17,3093.17,USD,deposit,in-branch,Rakuten,Home & Garden,United States,Seattle,False
a9c586e6-be49-4ef3,c2728b7c-9b7e-499c,2024-07-11 19:32:45,798.01,JPY,withdrawal,mobile,Lazada,Sports & Outdoors,Japan,Fukuoka,False
ac1c221c-19bf-4710,1563b966-4f89-4e81,2023-09-30 20:13:46,5021.34,INR,payment,in-branch,Rakuten,Sports & Outdoors,India,Lucknow,False
0b3355bb-6671-4ae0,4d7417ef-259e-4b73,2023-01-17 11:29:50,9128.04,QAR,transfer,mobile,Uniqlo,Electronics,Qatar,Umm Salal,False
66e0ccd8-63a9-4be9,2b273a01-956d-4341,2023-08-20 07:30:20,9579.31,QAR,refund,mobile,BigBasket,Electronics,Qatar,Al Rayyan,False
b36fd95e-2c16-49f5,559d7e7b-9e90-4dc4,2023-04-24 13:49:19,763.89,JPY,payment,in-branch,eBay,Fashion,Japan,Fukuoka,False
570d0b21-0d7d-4592,1efdb04d-3419-4401,2022-11-22 03:49:07,144.0,AED,withdrawal,in-branch,Temu,Sports & Outdoors,UAE,Sharjah,False
88b5de25-f1be-4cf0,3c9a46c4-3495-446a,2022-10-18 05:26:16,8073.35,AED,withdrawal,ATM,Lazada,Health & Beauty,UAE,Abu Dhabi,False
d90720d1-797b-4dba,0d030010-9373-4743,2023-03-21 21:46:22,3756.81,INR,transfer,mobile,Rakuten,Sports & Outdoors,India,Ahmedabad,False
a2fb3a09-0adb-44ed,b2b48e7e-a0d8-4797,2022-11-01 21:51:54,1874.9,USD,withdrawal,mobile,Saturn,Home & Garden,United States,Seattle,False
b903345a-a3b0-4345,c139cc6b-603a-4387,2023-07-01 03:48:39,8191.72,INR,payment,telephone,Mediamarkt,Fashion,India,Ahmedabad,False
ca394820-b718-4c55,44027a2b-c629-4910,2023-05-30 11:23:32,1043.74,EUR,purchase,online,BigBasket,Home & Garden,Germany,Leipzig,False
e6408f6f-c941-4a4e,a0658ebb-196a-4197,2022-10-20 17:08:15,2679.75,USD,transfer,online,eBay,Sports & Outdoors,United States,Dallas,False
df75f221-2f22-48ac,e7f1a875-6ad2-458b,2023-06-28 20:47:51,33.27,GBP,transfer,mobile,eBay,Health & Beauty,United Kingdom,Bristol,False
8b02dbf9-e8e1-4449,115fe6b8-609e-4020,2022-12-18 07:16:27,8482.59,EUR,deposit,telephone,Rakuten,Fashion,Germany,Dresden,False
aa2bbd2d-272f-4f6b,46681b14-160c-4e0b,2023-06-21 22:26:24,9530.2,INR,transfer,ATM,Mediamarkt,Home & Garden,India,Ahmedabad,False
7e4ddd12-6b4f-4a39,d2549691-bad0-4a84,2022-08-24 16:39:16,3296.26,GBP,purchase,online,Zalando,Electronics,United Kingdom,Sheffield,False
7f3c990b-70b5-4cee,33a28273-a463-4934,2023-05-20 21:58:01,1314.29,GBP,purchase,in-branch,Lazada,Health & Beauty,United Kingdom,Edinburgh,False
09a9acdd-82ca-43f4,4571f214-ce93-43b2,2024-02-18 16:33:23,6339.62,QAR,transfer,online,Zalando,Sports & Outdoors,Qatar,Al Rayyan,False
d8822292-db7d-41e8,0f4fa2ed-0014-4585,2022-10-21 08:47:03,8608.13,QAR,purchase,mobile,Saturn,Home & Garden,Qatar,Umm Salal,False
97fedc40-2732-48f3,c139cc6b-603a-4387,2022-10-23 05:39:19,8110.9,INR,refund,online,Rakuten,Fashion,India,Lucknow,False
0efa57a9-0d28-45e2,05a19411-60ee-4536,2023-03-02 06:55:14,1801.24,QAR,deposit,ATM,Uniqlo,Sports & Outdoors,Qatar,Doha,False
a76cd7b4-6835-4a3d,0cb15c87-d7f7-4d79,2023-08-27 10:09:53,1097.65,JPY,purchase,in-branch,eBay,Home & Garden,Japan,Nagoya,False
84fa77fa-7c55-4267,ff4465c4-79d2-447d,2022-10-14 23:57:47,4599.38,EUR,transfer,ATM,Saturn,Home & Garden,Germany,Leipzig,False
693e697c-b54c-4001,2a0cad4d-4fed-482e,2023-10-21 13:12:32,4279.63,JPY,payment,online,Lazada,Electronics,Japan,Nagoya,False
0dda3b17-490a-4295,802d086f-b861-4ae4,2024-04-02 16:05:08,7909.8,QAR,withdrawal,mobile,Saturn,Home & Garden,Qatar,Doha,False
8ba6b66e-5c46-4759,91926677-a13a-43c0,2023-11-17 22:18:10,5964.47,JPY,payment,telephone,Mediamarkt,Home & Garden,Japan,Tokyo,False
72fd4f4c-c732-4444,ad0d2f73-aa32-493c,2022-11-05 18:26:42,5413.23,GBP,transfer,in-branch,Saturn,Health & Beauty,United Kingdom,Cardiff,False
f81565d7-c5c2-4034,ec0a19b6-d3ab-44c7,2023-05-10 07:57:23,5987.29,USD,purchase,in-branch,Saturn,Sports & Outdoors,United States,Miami,False
de9dffb7-7a9c-4fda,53b61fd8-5261-4685,2022-09-18 17:57:35,7159.5,EUR,purchase,mobile,BigBasket,Health & Beauty,Germany,Düsseldorf,False
e8110575-f53e-4b02,02fb312d-4f7c-491c,2023-01-03 12:32:03,3002.77,QAR,transfer,online,BigBasket,Health & Beauty,Qatar,Al Khor,False
76096923-6518-4ff3,3fa7f82c-948d-4e46,2023-02-07 21:05:14,7373.69,QAR,withdrawal,mobile,ASOS,Sports & Outdoors,Qatar,Al Khor,True
b74ba4e1-51aa-47e0,cacb4dd5-4a90-47ee,2023-10-24 03:25:07,7688.11,GBP,withdrawal,mail,Allegro,Electronics,United Kingdom,Edinburgh,False
9bcfd22d-032a-4a6a,c2c7b1c1-1113-42a0,2022-11-18 17:19:56,192.64,EUR,withdrawal,telephone,Target,Home & Garden,Germany,Nuremberg,False
86b6d2be-97c7-4ca6,35ecca3a-448b-46ce,2024-06-05 12:19:39,8087.89,AED,transfer,mobile,Rakuten,Sports & Outdoors,UAE,Abu Dhabi,False
928c1d50-70cf-417e,b04074ff-cfc7-4e53,2022-08-30 23:36:38,2640.58,EUR,purchase,in-branch,Allegro,Home & Garden,Germany,Nuremberg,True
4c2e1f04-ace9-46f2,e2cd5c0e-f512-4a23,2023-04-26 15:49:05,4730.44,AED,deposit,mail,Saturn,Home & Garden,UAE,Ajman,False
f1e02b39-4292-4880,5989e81e-8c5e-4f25,2023-08-29 08:56:29,6508.77,QAR,payment,mail,Lazada,Sports & Outdoors,Qatar,Umm Salal,False
83a41a27-2881-455e,99ef04f3-09f5-49aa,2023-10-30 23:53:13,6973.18,QAR,purchase,telephone,Lazada,Fashion,Qatar,Al Rayyan,False
16aa2768-ffe0-463e,9a977eef-88bd-4294,2024-02-11 17:04:02,583.18,GBP,purchase,ATM,Saturn,Sports & Outdoors,United Kingdom,Cardiff,False
2953a38e-a22e-432c,0091605b-888d-4a95,2023-11-20 16:25:10,7108.63,QAR,refund,ATM,Saturn,Electronics,Qatar,Al Wakrah,False
13750cea-4ed8-4b20,e4402130-00f7-46c8,2024-07-29 11:36:10,389.27,INR,transfer,ATM,Temu,Electronics,India,Pune,False
84a7a6f3-d0e5-4518,7ae18899-8059-422e,2023-06-08 11:20:27,6933.16,AED,refund,ATM,Allegro,Electronics,UAE,Al Ain,False
727ad48b-6b92-4e23,a7be6e65-d7b2-44be,2023-12-01 17:06:31,1476.53,AED,payment,mail,Allegro,Health & Beauty,UAE,Ajman,False
4165be92-0549-457a,4243fdfb-dcec-48ae,2022-09-19 19:08:27,1864.01,INR,payment,telephone,Zalando,Home & Garden,India,Lucknow,True
